index,subject,url,job_desc
10,Staff Data Engineer,https://www.linkedin.com/jobs/view/2821913742/?eBP=CwEAAAF9tCL5EEmpwgbmZnowxMblaH4OZ28OrMAMRkxl1BccBIU85XnYOB-VYYGT5d25_hXRys2GAMJH8AZcDp09BFzkI1KyS-4Y_8KaAZD6FKszt1lGSVGEzv1nanYssT52Bu5QIAH361DLSMXOCpk9fxssYt9b5TjX26X4Q6eehgzpunUYWyisT3K_AxlQO6qBdJGBSIwRDcpZwtK2XuALvQN8X50vcNxHZtGAft455UahaO2oNKBdacRa1NLgn6VsqEvPMQGN0QUhIz_vjXua0PY8_BBdIxw4W8RGb4Qxeu6YMXY66JqGE7fhmng7wvCL00NBacgXjvtMKT4rcW8t6VTlfimSu2A0NWhLRX_X_XtecOyX3KUF9tdgJyvaugw&recommendedFlavor=IN_NETWORK&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=Vw62gU1sSRJo4AcQToEzUQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Our Opportunity

Chewy is looking for a highly motivated, independent, and dedicated Staff Data Engineer to join our to join our exciting and fast-paced team in Fraud Detection & Prevention based in Boston, MA.

We’re looking for a strong engineer with a proven track record of building complex Data pipeline from ground up.







Chewy is committed to equal opportunity. We value and embrace diversity and inclusion of all Team Members.

If you have a disability under the Americans with Disabilities Act or similar law, or you require a religious accommodation, and you wish to discuss potential accommodations related to applying for employment at Chewy, please contact HR at chewy dot com

To access Chewy’s Privacy Policy, which contains information regarding information collected from job applicants and how we use it, please click here: https://www.chewy.com/app/content/privacy)."
11,Staff Data Engineer - Personalization,https://www.linkedin.com/jobs/view/2831004357/?eBP=CwEAAAF9tCL5ETlgNqsflvOVUjiP5F-Izek9SiwVK4N1SmRbV_HGgTlMyo6fvPD3hTdpRJ8QbRzMiYZZocHaDlW8zZPETI1RaZYujpH0LnHX5YOQuEYuDj_r-rodw3Qa3XYOiaak0pbmCTxwYeMOqU27o_IsvpuNoS2lapibYXrVnlIelTzQf_4H5QytWf8CvKgxN3pOHDIBAeDuIyG2xR6tr9X-KoVjM9mH49g1tOyTkCDidgQTyfRS0PibK64pryT7ksvNUfRY2zOsgGRJLwhuvID0ZH0pu4X7vRsXKDSz51exW3LoAmer84fI-gd52HxYKbFliJ5-l81iznjuThQTw5CYiIWEaGO1Lqh8x_ex3I1x3TzPx5TlhjY748j3nI0&recommendedFlavor=IN_NETWORK&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=J7NN4XY4exD2LgTRy94Ygg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
The Personalization team makes deciding what to play next easier and more enjoyable for every listener. From Daily Mix to Discover Weekly, we’re behind some of Spotify’s most-loved features. We built them by understanding the world of music and podcasts better than anyone else. Join us and you’ll keep millions of users listening by making great recommendations to each and every one of them. We ask that our team members be physically located in Central European time or Eastern Standard/Daylight time zones for the purposes of our collaboration hours.

Spotify is looking for a Staff Data Engineer to join the team! You will build data driven solutions to bring music and media experiences to hundreds of millions of users and creators by matching fans with creators in a personal and relevant way. You will seek sophisticated data problems using some of the most diverse datasets — user behaviors, acoustical analysis, revenue streams, cultural and contextual data, and other signals across a range of mobile and connected platforms. Above all, your work will change the way the world experiences art!







Spotify is an equal opportunity employer. You are welcome at Spotify for who you are, no matter where you come from, what you look like, or what’s playing in your headphones. Our platform is for everyone, and so is our workplace. The more voices we have represented and amplified in our business, the more we will all thrive, contribute, and be forward-thinking! So bring us your personal experience, your perspectives, and your background. It’s in our differences that we will find the power to keep revolutionizing the way the world listens.

Spotify transformed music listening forever when we launched in 2008. Our mission is to unlock the potential of human creativity by giving a million creative artists the opportunity to live off their art and billions of fans the chance to enjoy and be passionate about these creators. Everything we do is driven by our love for music and podcasting. Today, we are the world’s most popular audio streaming subscription service with a community of more than 381 million users."
12,Senior / Staff Data Engineer,https://www.linkedin.com/jobs/view/2837061981/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=JVy%2FLSySqenkT0digKLP5g%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Senior / Staff Data Engineer - REMOTE

About the Role:

We are looking for a Senior / Staff Data Engineer to be instrumental in progressing our company on our journey to being data driven. You will work with the data team, as well as cross functionally with the product, engineering, and infrastructure teams to understand business goals and objectives. You will architect, build, test, deploy, and support batch and real time data pipelines. You will collaborate with fellow data team members in order to advance the company's data science initiatives."
13,Data Engineer - Location Flexible,https://www.linkedin.com/jobs/view/2812353191/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=0ufQH0Is6ifeO4dtTkHl%2Fg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Company Description
Dropbox is a leading global collaboration platform that's transforming the way people work together, from the smallest business to the largest enterprise. With more than 500 million registered users across more than 180 countries, our mission is to design a more enlightened way of working. From our headquarters in San Francisco to eight dedicated Studios and a worldwide team of employees who choose where they work best, our Virtual First approach is leading the way into the future of work.








In this role you will build very large, scalable platforms using cutting edge data technologies. This is not a “maintain existing platform” or “make minor tweaks to current code base” kind of role. We are effectively building from the ground up and plan to leverage the most recent Big Data technologies. If you enjoy building new things without being constrained by technical debt, this is the job for you!"
14,Data Engineer - AWS New Initiative,https://www.linkedin.com/jobs/view/2833100822/?eBP=CwEAAAF9tCL5ESAWb9VqxG-86SC_mbHOSKUM_97GGiRo3u3HwpOSzupqwUpUthvroHV2j7krgSeYwkSuuncKptNznpW7CA1tyr6MHZqEnH3hzZZcmAgjPS2EGEBC07Du5YMrSS7YkqRRKOFCg1CBIAbnULqZEIEYX2HefTbAANoRXdm88GTqjJw7jeuPHhkhWw78zD6vwl1crs0ByPOLaAlv70VR1SV-nAorusUuatHZ9Y6uL8z_67S-honhvUiFD40B-xHubnK7BtJ2PKzyUoNu8uOT0sCElZHWSi7-sA35NCexfx8It1x-9Qs27zgoDkJTvrDjvGB78zGuqcypSv1Mj6dXhWTqBdvkpEWR6o-_DJAHptfb8N76H_XPZLhtjMA&recommendedFlavor=COMPANY_RECRUIT&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=rAHucOxekUiMc1O%2FVnqbnQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Summary

DESCRIPTION

AWS is building several new analytics-driven services that will transform the sales and marketing ecosystem. We are looking for a Data Engineer that can work comfortably with extracting, ingesting, and maintaining various datasets while maintaining data quality attributes and metadata catalog. You will be responsible to design, implement and maintain scalable ETL systems to support the rapidly growing business demand for structured and unstructured data. You should have experience building ETL systems while maintaining the highest standards for security and operational excellence. As a Data Engineer you will collaborate with the product managers, Data Scientists and Engineering teams to identify and ingest data sets.

If you are a passionate learner looking to be part of a new strategic AWS initiative, have a startup-DNA, and want to create the next-generation sales engagement offerings, contact us to learn more!



As a Data Engineer, you will routinely work to extract, transform and load datasets from various sources, catalog and maintain data quality attributes. You should be comfortable at designing, implementing, and operating stable, scalable, low cost solutions to flow data from various systems into the data lake and into end-user facing applications. The role requires experience in SQL Java/Python, Big Data systems and frameworks, as well as large scale data processing.

Location: Strong preference for this position to be in Boston, but open to these additional locations: Seattle, WA, Dallas, TX and Arlington, VA. Relocation offered from within the US to any of these locations.



Inclusive Team Culture

Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have twelve employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

Work/Life Balance

Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth

Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. Our senior members enjoy one-on-one mentoring and thorough, but kind, code reviews. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded engineer and enable them to take on more complex tasks in the future.






Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon Web Services, Inc.

Job ID: A1842246"
15,Senior Data Engineer,https://www.linkedin.com/jobs/view/2799584564/?eBP=CwEAAAF9tCL5EbTkiJ1qnMHlTZPUEX4WAwdo0o8EXu3CEUHspSbkOd-jhQisUnJpMjnw7i8cgTMek1PAmifDb_Mapb9uxDo_Ke8EKUFCJ1ekL17Lfo3wipBx0Nho_uT4fYtTmb7o0TpeAbRBVo1E-4SxC696fLP5ABbXf1BD3z93jUZRTHXbZItNWGeN4SAWTzZu4pjMPoPm80gYb4tt8gIdxKRYQ_erMw3E2fEl5-pTU0VX9iixXySPyU7YYbPb6E29s7Luy_DGJC6o-VvZ_u41mWGCvQRN5aFC3LevrhWnHCAtbHxxyR46ZcFNtKHAumLS0yAQ4V6wZh4cf0k2GkR0YfpOX17U6ncgh9fAP4i2dSzDskS6ILNxSQhMYRbo&recommendedFlavor=COMPANY_RECRUIT&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=X1Rm9JgsRZ%2BrDFkt5j8fow%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Discovery is at the heart of everything we do. Wherever you find us around the world, if you can think of a product, you can probably find it in our stores, which include TJ Maxx, Marshalls, HomeGoods, Sierra, Winners, Homesense, and TK Maxx. Our global IT organization collaborates across the U.S., Canada, Europe, and Australia—offering IT talent like you the unique opportunity to understand different markets and cultural dynamics, as well as the opportunity to work locally and remotely on IT challenges."
16,"Principal Data Engineer (Python, Spark, AWS) | Elite Quant Investment Firm | Boston, MA",https://www.linkedin.com/jobs/view/2824972512/?eBP=CwEAAAF9tCL5EFWv6sxzdqS-2-HZm44JMVp_WSz_TZF7mTql4-7ZOOHIzwo0cgSgWDbUX6VxNGmP6vXQEEkV6mggw3CoyCGufkrZV7pKiq4KT8zKxq6SkbtZg72QMEPCFBs-ZMfC1zeCzpS05pTAMqh-FAkSaC_61eYVKADthqDBf_xB3UC5sjbVqWWeDt674HxNO-UJ5hXUyLuQhhT4utM76IPvQlHGNAo-17JoBVl_9y52WGJrFiY_uZjfMg_9CddOfEAq9ewlw919hZW8ds7zYiUNiABBFQKG90OJirrvwcGCeg7ognaQ480ImjVKB77UqlihPIpd-Ieeu6Wcfq7Zput3Fp_h9-psV-SpthNFihWFJgqs448jR80GNV39&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=bJ0oS%2B3WL7Cy%2FcnuDWiKFw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Principal Data Engineer (Python, Spark, AWS) | Elite Quant Investment Firm | Boston, MA
One of Boston's top Quantitative Investment Firms has poured millions of dollars into transforming the technology that powers their quantitative trading systems; these transformations have fueled industry leading success over the past 5 years, and their assets under management have increased by more than $100+ billion in that time period. They are rapidly migrating to AWS and building next generation data systems that are highly automated, scalable, and secure. These systems will handle petabytes of complex market data, supporting multiple types of equities and securities."
17,Data Governance Engineer,https://www.linkedin.com/jobs/view/2803965058/?eBP=CwEAAAF9tCL5EUuhzVnyAT234pnMGr8So6nkA2C3Pr_jGjDW8cEwsWKD4w1sdGfWH3b0WIzqhkgDoClQQX6Lu1_Kgz7nyS0ld9_S_QF3GZDCD94TgPlfUHU4nHC5RS5318-pw8r7v5OYUnadln9tD_ANVgkY3H2y0QQhMc1E9OHYIYtm0BFeal0w_pkKU87HC2uVpXwK4gLwYxPhxLUmnFc_CSlZDwvGeIBxOAQ7VXmLb100Svs_C5zMFpEpGas2xysPBnkhKnx91KVsusCv5v65S5R08Ervm3TrFQaxgv4OG4VbLzOwenxFglvi6mGOqnurDaGZ5JpktXhcJRaRZ16Nw4AUNBdGawWA7ihSx7JVC8osmhNjllYqa5nbSV3F9yU&recommendedFlavor=SCHOOL_RECRUIT&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=qod676TlTCc48mWw0yJCRQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Zoomies help the world connect — and deliver happiness while doing it. We set out to build the best video conferencing product for the enterprise, and today help people communicate better with products like Zoom Phone, Zoom Rooms, Zoom Video Webinars, Zoom Apps, and OnZoom.

We’re problem-solvers and self-starters, working at a fast pace to design solutions with our customers and users in mind. Here, you’ll work across teams to dig deep into impactful projects that are changing the way people communicate, and enjoy opportunities to advance your career in a diverse, inclusive environment.

The Data Science team lies at the foundation of Zoom’s success - you'll be working cross-functionally with teams of engineers, scientists, marketers, and product professionals on some of the most critical projects in the company - whether it's exploratory research to predict user behavior, or running experiments to optimize untapped areas of growth, or developing machine learning models that deliver “happiness” to our users more consistently and at scale.

If you are passionate about data engineering and looking to join a fun and fast-moving team, we’d love to meet you! Our team is taking Zoom's data culture to the next level by integrating predictive models into our infrastructure, and we are looking for someone like you to help us get there! This role is based in most places in the US.









Colorado Salary Range or On Target Earnings:

$97,920.00 USD



$181,170.00 USD

In addition to the base salary and/or OTE listed, Zoom has a Total Direct Compensation philosophy that takes into consideration base salary, bonus and equity value. Information about Zoom’s benefits is here. Starting pay will be based on a number of factors and commensurate with qualifications & experience. We also have a location based compensation structure; there may be a different range for candidates in other locations.

Ensuring a diverse and inclusive workplace where we learn from each other is core to Zoom’s values. We welcome people of different backgrounds, experiences, abilities and perspectives including qualified applicants with arrest and conviction records as well as any qualified applicants requiring reasonable accommodations in accordance with the law.

We believe that the unique contributions of all Zoomies is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

All your information will be kept confidential according to EEO guidelines.

Zoom requires all U.S. employees who will work in person at a Zoom office, attend in-person Zoom meetings or have in-person customer meetings to be fully vaccinated. Zoom will consider requests for reasonable accommodations for religious or medical reasons as required under applicable law."
18,Data Systems Engineer,https://www.linkedin.com/jobs/view/2807501910/?eBP=CwEAAAF9tCL5EDPG4_hvXTZP1bEeATbQLz8wQC9mOM1iw4Yo5Qc1lZ-Llz6cESFkRhV3CyphT9boizAThHtu6sjs9xfFoI9TJI0NGQ9afBKBO3BQ2L2mRKR-te54Ups3nBi8bUAadFAXf4oR1FBEx23PyrmC5c_a-i9UjF_EPC6r6MYTxJ3KS16c3dako2jAUyltgkRxoiMb8I7SfnT_pXsrqwjWhTRCYQ-XpDFAOlPdJF863fID3C9EAd6cPZaZbj-FMZx6uL88woeq-U0wZXSr3CwxMa3cJP0kibNxk771iHtKDqEbVUr3Yc7_Uuv-xuo7EdMBt88THFAhPIHlQ88Jhzs&recommendedFlavor=SCHOOL_RECRUIT&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=gtDqwcNN54zSU%2F95UGOovQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Position: Data Systems Engineer
Department: Enterprise Data Management
Report to: Head of Enterprise Data Management
Location: Boston
Company Summary:"
19,Experienced Data Engineer,https://www.linkedin.com/jobs/view/2816015013/?eBP=CwEAAAF9tCL5EL7-D95-wzeJ-wb1XoS25IxFXo-RhFldxe45yd34ttt0NgIP1q3M-ND2GrXO0gUPjXAwJqvlhqtVDrxFEZ1pUg6rhLK9ux4ZCvPSo51NJczQZsNt-bc8-ezfOTlf7j1zAB08-xwRt9dqOqQIUwa4fo7fITR6RY2vGB2M4RGymVzoMBY_HktHuYcqUCUD0Nmoo7wE_K-l1FLbdVAffMrgEs3usgEmiVYxEjpbUZV9qkEc8eCo8EUxrsVnSFnVqbIZ4JS7TLHb6dXvoeuMkM0XjKSW_pCx7gyQsbeCpZqIgRSwNaE74o-3XdoP3d3UpQ6ia9-vhdSCpy0D0IDrg3fsq94bdvsLqK1kOlkICwxmfJYkzCBTlXlfHro&recommendedFlavor=IN_NETWORK&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=rWgFSIDLBn4UohtB%2BYculA%3D%3D&trk=flagship3_search_srp_jobs,"About the job


At Liberty Mutual, technology isn't just a part of our business, it's what drives us forward. We deliver our customers peace of mind every day by helping them protect what they value most. Our passion for placing the customer at the center of everything we do is driving a transformational shift at Liberty Mutual. Operating as an Agile team within a Fortune 100 company, we are on the front edge of an IT transformation for how people work and deliver solutions.

Help bring Data Engineering operations into the future



At Liberty Mutual, our purpose is to help people embrace today and confidently pursue tomorrow. That’s why we provide an environment focused on openness, inclusion, trust and respect. Here, you’ll discover our expansive range of roles, and a workplace where we aim to help turn your passion into a rewarding profession. We value your hard work, integrity and commitment to make things better, and we put people first by offering you benefits that support your life and well-being. To learn more, please visit https://www.libertymutualgroup.com/about-lm/careers/benefits

Liberty Mutual has proudly been recognized as a “Great Place to Work” by Great Place to Work® US for the past several years. We were also selected as one of the “100 Best Places to Work in IT” on IDG’s Insider Pro and Computerworld’s 2020 list.

We have been named by Forbes as one of America’s Best Employers for Women and one of America’s Best Employers for New Graduates—as well as one of America’s Best Employers for Diversity. To learn more about our commitment to diversity and inclusion please visit: https://jobs.libertymutualgroup.com/diversity-inclusion

Liberty Mutual is an equal opportunity employer. We will not tolerate discrimination on the basis of race, color, national origin, sex, sexual orientation, gender identity, religion, age, disability, veteran’s status, pregnancy, genetic information or on any basis prohibited by federal, state or local law."
20,Principal Data Engineer (Healthcare),https://www.linkedin.com/jobs/view/2827866915/?eBP=CwEAAAF9tCL5EU_UzjHmFFv6uKAZDxEMbOQ6FKCXnUX0BUFHGq623Vv5VIv0Ac0DCI1SvjTlv1E6XW4UJW4Ipalmp8ORDaiCGzJSs8bbV8ZUnCmgN88GLSmhNU50jx6vxQOVsLoBwrIDnB-NfUvihmBrcOF-zPLUgxaolUP4zfla1Wi-_-JjlhDwOdnpubSH7xisjivYn09TAORhR8YvDHjZSxoKSOk8wkOillHs7zdpMlsZgY6423moP3M06Hvm5jpDQjHajikPPRsGKzflLgeUW1rYsH1R6vi4_CTkYEkLHLOlWKgX70o4qlrk1hqJI8ZkzZwTyYldAXABKRRDaBuNv7nWZV3762BnuvqH-5FCQlZxW1QUL8Nj0YYuhv6FSss&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=s4gp0sOuF2nPqogecAQaHg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
How would you like to become a Principal Data Engineer at a world-leading Healthcare company that is literally helping to save lives, and generally allowing their customers to live healthier lives? This is a job where you can truly make a difference!"
21,Data Engineer Team Lead,https://www.linkedin.com/jobs/view/2821067832/?eBP=CwEAAAF9tCL5EWu0mUdJB-_qS-vVYw3PcptYazhmbrYLerfuJnDAmCBGCn4fpqeh5RlmmqCHq8Im3JBeTbak1OfvYrYKRWVYwS_mCrvf4PNRhpehaYOBkzFK-5IW5SswcIBn8tdDuIQ_egnOFeZY_gToBKJNpmD2goHblGX5sX5bCfaeppQkqQLYmCAjj1TTd5iz8FnYo9D7f2o8JYhspzzVtxLKdvzvLk-ohD-eUazUCnRK1xgITX6XtBf-_uNl42ZJUM2ZCidRFAW6oULKEr7dVDy_Pl0HTPRvIJbdCxbUWp8qYLp6Fm0tHReoO1dHlhRoaVxZacL3mp2CS75hFNOxQ6QJivjNcwKFbj2qq4MJCM84c05jlON8gPhmhnqFXlU&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=lLRS0mXbdtT%2FW8AzbuU%2BTQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
SUMMARY: The Data Engineer Team Lead role has strategic responsibilities both as a high level individual contributor and hands on management responsibilities. You will drive the planning, design, and development of integration processes to build and improve the data warehouse. This role will be responsible for performing ETL and ELT from many disparate systems into the data warehouse and will have the opportunity to complete projects from beginning to end. The Data Engineer Team Lead will also have oversight and responsibility for a small team of Data Engineers to guide their development. You will mentor and motivate your team to help them grow to their potential, prioritize and implement challenging projects, and promote industry best practices in service of the company mission. This role is suited to self-motivated and independent individuals who thrive in a fast paced environment, who enjoy accountability for team projects, and who can collaborate effectively with their peers on cross functional teams while helping drive an innovative data driven culture."
22,Senior Data Engineer,https://www.linkedin.com/jobs/view/2824408573/?eBP=CwEAAAF9tCL5EamIt9VRW40p4fr1BY4UqTGvSZMy5MC8i-Mqa6fsonpAHE48iY_Ms7dUfDpgfepxnRSnxncyz2FAF3YQeRXki3evDIhWeRXfP396UTD6jzsppkEJOxRQmvyiKvMGLqBstQjpK7wXsiubel8CNEiU96UpDs5cFZLOnlrCnNM0J9-hZQmZUNpUbnO33NUbo2mh6TwLnbscfq-iJyRjXFpkoJDjdfSwyW9nP9NilmxoCuupTQt5EkgGAln_3g6pz6c2QGYRhQCkJMR9f_dP9n85mrrZAcwpAydEGEvKTYU4CIrRRgrWu2jEKgQ6t6z_YB3AcfTPi-m4-vkOt7Ah5zJX8GQlpsuU0KQDh-5fI71WET5MnAB4hcIe&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=eOTCKCZt68uXAI1APCcUuA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Dave is a banking app on a mission to create financial opportunity that advances America’s collective potential. Dave's financial tools, including its debit card and spending account, help its more than 10 million customers bank, budget, avoid overdraft fees, find work and build credit.

Dave is a virtual-first company, which means there is no preference on where team members get their work done. Employees are able to live anywhere in the United States, with the only exception of Hawaii for now. For those who want to work in an office setting on a more regular basis, we will eventually open offices in Los Angeles and San Francisco.

Dave is backed by Mark Cuban, Norwest Venture Partners, Section 32, and Financial Venture Studios, among many others and just announced our plans to go public by the end of 2021.



We are looking for an experienced and passionate senior data engineer in our Data organization. This role will partner directly with product managers, engineers, marketing and other business partners across the business to design, develop and continuously improve the data infrastructure, pipeline and applications to collect, track and monitor various formats of data to enable data-driven decision and growth at Dave.







Dave Inc is proud to be an Equal Employment Opportunity employer. We do not discriminate based upon race, ethnicity, religious creed, color, national origin, ancestry, gender (including pregnancy, childbirth, or related medical conditions), gender identity, gender expression, sexual orientation, marital status, age, status as a protected veteran, status as an individual with a disability, medical condition, or any other category protected by applicable federal and state law, including the City of Los Angeles’ Fair Chance Initiative for Hiring Ordinance relating to an applicant's criminal history."
23,Lead Data Engineer - Enterprise Analytics,https://www.linkedin.com/jobs/view/2806619341/?eBP=CwEAAAF9tCL5EGvhZYPZvGwPQq3wqZw7T3CFmnI3oo3qFuNJ5yK6HKi-iNuKTKshAg6H-0BhestcgahOQu7cnyV-xiw4OPeJSpk67-r4fhoJWW7njdsvUXAAftgdFH-L_u55VFEbvZeL5CByYgk5ihdZoK8ikxZsSuD_Ezf-CWFsK_dfU1sBx-dEyrCXcbdZPZIgRubmZ8wEwmZeG0tHMjgqt_ZeQuCkSBtb-Xz8JY3uxZLtdjHL6mBisL8Pq0najSK5nmwDOQSRgRIONWMFeuZbQL5netIkWSBCs6GZ3K4oDDCQURUPi6N1QWDaK86Eb5lluyWecj18R3Kt3BUHJsc7odM8ZQ5e4fAtlzDQZE9fOsztwevCYVRD-ZfR_8uT9oE&recommendedFlavor=SCHOOL_RECRUIT&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=7yV9UhBGT1mbzp0zfGwqWg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Who We Are

Addepar’s mission is to bring data, technology and people together to help investors make more informed and timely investment decisions. Our wealth management platform is transforming the fintech industry by providing data aggregation, analytics and reporting for even the most complex investment portfolios. Here, your voice matters. We believe that portfolio, market and client insights can make a significant and sustainable impact, one person and one community at a time. Working at the intersection of groundbreaking technology and limitless financial services industry growth, we are optimizing how capital is put to work.



We are currently seeking a Senior Data Engineer to join our Enterprise Analytics Team! As a lead data engineer on the Enterprise Analytics team, you will be responsible for architecting and building the data infrastructure, tooling and integrations to power company-wide analytics for cross-functional teams and stakeholders at Addepar. We are building an ecosystem to unify diverse data sets from different data sources and create a golden source of truth to enable data-driven decision making across the organization.

You will design, build and maintain an Enterprise Analytics cloud environment. You will also migrate the legacy processes to modern data stack and design/build new tooling, data integrations and pipelines to migrate/replicate data from disparate data sources to be able to load the data into dimensional models in the data warehouse.









Addepar was founded in 2009 by Palantir co-founder Joe Lonsdale, who currently serves as an active Chairman of its Board of Directors and General Partner at 8VC. Addepar works with hundreds of leading financial advisors, family offices and large financial institutions that manage data for over $3 trillion of assets on the company's platform. Addepar was named a Forbes Fintech 50 company and honored as a member of the CB Insights Fintech 250. Addepar is headquartered in Silicon Valley and has offices in New York City, Salt Lake City and Edinburgh, Scotland.



In addition to our core values, Addepar is proud to be an equal opportunity employer. We seek to bring together diverse ideas, experiences, skill sets, perspectives, backgrounds and identities to drive innovative solutions. We commit to promoting a welcoming environment where inclusion and belonging are held as a shared responsibility.

To ensure the health and safety of all Addepeeps and our prospective candidates, we have instituted a virtual interview and onboarding experience.

Unfortunately, at this time we cannot accept Colorado applicants."
24,Senior Data Engineer,https://www.linkedin.com/jobs/view/2799821720/?eBP=CwEAAAF9tCL5EYTNQ6Rrz_3unisX6bDB5Yt1As-gApCZdUbkPf4eVaG7a1oC7lB-BS1XmBNgg0CG3ENvBf6Kf8Go7Kp4vCJwyLvuJURwgPSPYtAaItwGgqZPUUEHeV_hspmx8Jeo0bQvm10tBTp0rIr3e1X5Arbv_Jru8sRt2538JuNbdCMreZAE8a9ZPqtqDxplsOaZ2uouCsxiKqV-wcsjqabgXTQ1dNuGNcdaOaJEWNIxC_JHhVsMyXeZnGa6MJf7MsEg4NCi70Rq3MrhDiksxqu4Bv8awfn7fe73uG9q9hw78UIdmLYAGNJezdkQEFPjmaHWUDxrzOGnMWKw7c-EGeZKSGX8kZaM0mbcKXdrvwJOQrboOu-NWk7TmxSB&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=G7lXJwQ%2FWRgmNt%2BF1hzhsA%3D%3D&trackingId=IIpNxRR9QwGXdjxSfgLWNQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
WHAT YOU'LL DO

The BCG Enterprise Team is an integral part of BCG’s global operations. The team is responsible for developing and maintaining the BCG internal data platform. Our team consists of members from Boston, London, Munich, and New Delhi working together in a highly collaborative environment. We are responsible for setting the standards and guardrails for BCG’s internal data architecture, data pipeline, governance, integration, and security framework. Together, our team provides a centralized data platform that enables advanced operational insights and analytics for BCG stakeholders."
